conference,year,openalex_id,title,cited_by_count,source_id,source_name,is_award
IJCAI,2009,https://openalex.org/W1496644905,Improving Inter-professional Collaborations: Multi-Agency Working for Children's Wellbeing,131,https://openalex.org/S4306402636,Oxford University Research Archive (ORA) (University of Oxford),0
S&P,2009,https://openalex.org/W2084944215,Scratch,3156,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2009,https://openalex.org/W2002555321,Roofline,2281,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2009,https://openalex.org/W2157355837,MapReduce,1179,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2009,https://openalex.org/W2023035194,Formal verification of a realistic compiler,1096,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2009,https://openalex.org/W2175377689,Lest we remember,950,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2009,https://openalex.org/W2091359547,Designing data governance,685,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2009,https://openalex.org/W2114068176,Overcoming the J-shaped distribution of product reviews,653,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2009,https://openalex.org/W2069433961,The pathologies of big data,643,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2009,https://openalex.org/W2039417226,A view of the parallel computing landscape,616,https://openalex.org/S103482838,Communications of the ACM,0
S&P,2009,https://openalex.org/W2044490410,MapReduce and parallel DBMSs,424,https://openalex.org/S103482838,Communications of the ACM,0
SIGMETRICS,2009,https://openalex.org/W75967587,The End of the Virtual : Digital Methods,268,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
SIGMETRICS,2009,https://openalex.org/W2098051127,Films that Work : Industrial Film and the Productivity of Media,265,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
SIGMETRICS,2009,https://openalex.org/W1536656927,Ethnic Constructs in Antiquity : The Role of Power and Tradition,220,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
SIGMETRICS,2009,https://openalex.org/W2108711774,"Sound Souvenirs : Audio Technologies, Memory and Cultural Practices",207,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
SIGMETRICS,2009,https://openalex.org/W1679525886,The Paradoxes of Transparency : Science and the Ecosystem Approach to Fisheries Management in Europe,136,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
SIGMETRICS,2009,https://openalex.org/W1855853373,Cult Places and Cultural Change in Republican Italy : A Contextual Approach to Religious Aspects of Rural Society after the Roman Conquest,135,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
SIGMETRICS,2009,https://openalex.org/W2113889751,Sticking Together or Falling Apart? : Solidarity in an Era of Individualization and Globalization,119,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
SIGMETRICS,2009,https://openalex.org/W4231680764,"Legalising Land Rights : Local Practices, State Responses and Tenure Security in Africa, Asia and Latin America",109,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
SIGMETRICS,2009,https://openalex.org/W1616693301,Statistics and Reality : Concepts and Measurements of Migration in Europe,108,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
SIGMETRICS,2009,https://openalex.org/W1769925719,Sri Lankan Housemaids in Lebanon : A Case of 'Symbolic Violence' and 'Everyday Forms of Resistance',88,https://openalex.org/S4306462833,Amsterdam University Press eBooks,0
SODA,2009,https://openalex.org/W1787402657,An improved approximation algorithm for the column subset selection problem,304,https://openalex.org/S4306420974,Symposium on Discrete Algorithms,0
SODA,2009,https://openalex.org/W123178497,Maximizing submodular set functions subject to multiple linear constraints,149,https://openalex.org/S4306420974,Symposium on Discrete Algorithms,0
SODA,2009,https://openalex.org/W1922506815,Constructing Laplace operator from point clouds in Rd,130,https://openalex.org/S4306420974,Symposium on Discrete Algorithms,0
SODA,2009,https://openalex.org/W1535669030,Approximate clustering without the approximation,119,https://openalex.org/S4306420974,Symposium on Discrete Algorithms,0
SODA,2009,https://openalex.org/W1512019713,Appointment scheduling with discrete random durations,108,https://openalex.org/S4306420974,Symposium on Discrete Algorithms,0
SODA,2009,https://openalex.org/W1705602972,Monotone minimal perfect hashing: searching a sorted table with O(1) accesses,98,https://openalex.org/S4306420974,Symposium on Discrete Algorithms,0
SODA,2009,https://openalex.org/W1480334394,A quadratic kernel for feedback vertex set,77,https://openalex.org/S4306420974,Symposium on Discrete Algorithms,0
SODA,2009,https://openalex.org/W1537545978,Maximum independent set of rectangles,93,https://openalex.org/S4306420974,Symposium on Discrete Algorithms,0
SODA,2009,https://openalex.org/W2429127516,"Column subset selection, matrix factorization, and eigenvalue optimization",85,https://openalex.org/S4306420974,Symposium on Discrete Algorithms,0
SODA,2009,https://openalex.org/W110441439,Partitioning graphs into balanced components,78,https://openalex.org/S4306420974,Symposium on Discrete Algorithms,0
VLDB,2009,https://openalex.org/W2152204876,Unveiling the complexity of human mobility by querying and mining massive trajectory data,282,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2009,https://openalex.org/W2003500686,Secure multidimensional range queries over outsourced data,226,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2009,https://openalex.org/W2134268609,Clustering and aggregating clues of trajectories for mining trajectory patterns and routes,179,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2009,https://openalex.org/W2165011274,Sorting networks on FPGAs,164,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2009,https://openalex.org/W2050682716,A survey of skyline processing in highly distributed environments,127,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2009,https://openalex.org/W2142410337,Continuous reverse k nearest neighbors queries in Euclidean space and in spatial networks,95,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2009,https://openalex.org/W2172197636,Scalability of write-ahead logging on multicore and multisocket hardware,56,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2009,https://openalex.org/W1979578660,CLARO: modeling and processing uncertain data streams,47,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2009,https://openalex.org/W2088443111,GRAIL: a scalable index for reachability queries in very large graphs,88,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2009,https://openalex.org/W2084061469,Indexing in-network trajectory flows,62,https://openalex.org/S78926909,The VLDB Journal,0
CHI,2008,https://openalex.org/W1993626569,Knowing the Unknown through the Known: The Case for Indigenous Knowledge in Sustainable Development,6,https://openalex.org/S1535467,African Research Review,0
CHI,2008,https://openalex.org/W1994725676,Alternative Dispute Resolution in Ethiopia- A Legal Framework,23,https://openalex.org/S1535467,African Research Review,0
CHI,2008,https://openalex.org/W2071765420,"Yield Performance of Some Cowpea Varieties under Sole and Intercropping with Maize at Bauchi, Nigeria.",22,https://openalex.org/S1535467,African Research Review,0
CHI,2008,https://openalex.org/W2008464696,"A Study of Hospital Waste Generation and Management Practice in Akure, Nigeria",19,https://openalex.org/S1535467,African Research Review,0
CHI,2008,https://openalex.org/W2002048876,"Phytoplankton and Nutrient Dynamics of a Tropical Estuarine System, Imo River Estuary, Nigeria",17,https://openalex.org/S1535467,African Research Review,0
CHI,2008,https://openalex.org/W2040383661,Spelling and Phonetic Inconsistencies in English: A Problem for Learners of English as a Foreign/Second Language,17,https://openalex.org/S1535467,African Research Review,0
CHI,2008,https://openalex.org/W2057560782,"A Study of Job Satisfaction of Secondary School Administrators in Kano State, Nigeria",15,https://openalex.org/S1535467,African Research Review,0
CHI,2008,https://openalex.org/W2008178289,Teacher Education in Nigeria: An Overview,12,https://openalex.org/S1535467,African Research Review,0
CHI,2008,https://openalex.org/W1995335174,"Factors Influencing Health Beliefs Among People in South West, Nigeria",10,https://openalex.org/S1535467,African Research Review,0
CHI,2008,https://openalex.org/W2139886423,"Sources of Occupational Stress among Secondary School Administrators in Kano State, Nigeria",9,https://openalex.org/S1535467,African Research Review,0
OSDI,2008,https://openalex.org/W1861377444,Improving MapReduce performance in heterogeneous environments,1618,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W1588651819,"Automating network application dependency discovery: experiences, limitations, and new solutions",160,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W1591458180,Deadlock immunity: enabling systems to defend against deadlocks,160,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W2127825616,Gadara: dynamic deadlock avoidance for multithreaded programs,129,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W182734301,Digging for data structures,112,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W1772960743,Device driver safety through a reference validation mechanism,109,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W186249712,FlightPath: obedience vs. choice in cooperative services,71,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W109524315,CuriOS: improving reliability through operating system structure,70,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W1233463431,"Lightweight, high-resolution monitoring for troubleshooting production systems",62,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W1867761151,R2: an application-level kernel for record and replay,128,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W1861377444,Improving MapReduce performance in heterogeneous environments,1618,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W1588651819,"Automating network application dependency discovery: experiences, limitations, and new solutions",160,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W1591458180,Deadlock immunity: enabling systems to defend against deadlocks,160,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W2127825616,Gadara: dynamic deadlock avoidance for multithreaded programs,129,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W182734301,Digging for data structures,112,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2008,https://openalex.org/W1772960743,Device driver safety through a reference validation mechanism,109,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
