conference,award_year,work_id,work_title,author_id,author_name,author_position,cited_by_count
OSDI,2016,W2528415359,Morpheus: towards automated SLOs for enterprise clusters,A5032872922,Ishai Menache,middle,172
OSDI,2016,W2528415359,Morpheus: towards automated SLOs for enterprise clusters,A5013557732,Shravan Narayanamurthy,middle,172
OSDI,2016,W2528415359,Morpheus: towards automated SLOs for enterprise clusters,A5048451114,Alexey Tumanov,middle,172
OSDI,2016,W2528415359,Morpheus: towards automated SLOs for enterprise clusters,A5071746007,Jonathan Yaniv,middle,172
OSDI,2016,W2528415359,Morpheus: towards automated SLOs for enterprise clusters,A5062619833,Ruslan Mavlyutov,middle,172
OSDI,2016,W2528415359,Morpheus: towards automated SLOs for enterprise clusters,A5090311560,Íñigo Goiri,middle,172
OSDI,2016,W2528415359,Morpheus: towards automated SLOs for enterprise clusters,A5060868585,Subru Krishnan,middle,172
OSDI,2016,W2528415359,Morpheus: towards automated SLOs for enterprise clusters,A5043137436,Janardhan Kulkarni,middle,172
OSDI,2016,W2528415359,Morpheus: towards automated SLOs for enterprise clusters,A5070183492,Sriram Rao,last,172
OSDI,2018,W2897044322,REPT: reverse debugging of failures in deployed software,A5112117974,Weidong Cui,first,37
OSDI,2018,W2897044322,REPT: reverse debugging of failures in deployed software,A5085945429,Xinyang Ge,middle,37
OSDI,2018,W2897044322,REPT: reverse debugging of failures in deployed software,A5050964144,Baris Kasikci,middle,37
OSDI,2018,W2897044322,REPT: reverse debugging of failures in deployed software,A5024053576,Ben Niu,middle,37
OSDI,2018,W2897044322,REPT: reverse debugging of failures in deployed software,A5006077391,Upamanyu Sharma,middle,37
OSDI,2018,W2897044322,REPT: reverse debugging of failures in deployed software,A5100653715,Ruoyu Wang,middle,37
OSDI,2018,W2897044322,REPT: reverse debugging of failures in deployed software,A5059899443,Insu Yun,last,37
OSDI,2018,W2899317062,"Fault-tolerance, fast and slow: exploiting failure asynchrony in distributed systems",A5054877673,Ramnatthan Alagappan,first,7
OSDI,2018,W2899317062,"Fault-tolerance, fast and slow: exploiting failure asynchrony in distributed systems",A5056000802,Aishwarya Ganesan,middle,7
OSDI,2018,W2899317062,"Fault-tolerance, fast and slow: exploiting failure asynchrony in distributed systems",A5100375112,Jing Liu,middle,7
OSDI,2018,W2899317062,"Fault-tolerance, fast and slow: exploiting failure asynchrony in distributed systems",A5015863866,Andrea C. Arpaci-Dusseau,middle,7
OSDI,2018,W2899317062,"Fault-tolerance, fast and slow: exploiting failure asynchrony in distributed systems",A5035064257,Remzi H. Arpaci-Dusseau,last,7
OSDI,2018,W2898893133,Nickel: a framework for design and verification of information flow control systems,A5045162159,Helgi Sigurbjarnarson,first,24
OSDI,2018,W2898893133,Nickel: a framework for design and verification of information flow control systems,A5069494158,Luke Nelson,middle,24
OSDI,2018,W2898893133,Nickel: a framework for design and verification of information flow control systems,A5014626719,Bruno Castro-Karney,middle,24
OSDI,2018,W2898893133,Nickel: a framework for design and verification of information flow control systems,A5055964348,James Bornholt,middle,24
OSDI,2018,W2898893133,Nickel: a framework for design and verification of information flow control systems,A5088791029,Emina Torlak,middle,24
OSDI,2018,W2898893133,Nickel: a framework for design and verification of information flow control systems,A5100442242,Xi Wang,last,24
PLDI,2016,W2563194668,Accounting for the fascist ethical state: the “duce” on stage at the alla Scala opera house (1922-1943),A5028779193,Michele Bigoni,first,0
PLDI,2016,W2563194668,Accounting for the fascist ethical state: the “duce” on stage at the alla Scala opera house (1922-1943),A5020104906,Enrico Deidda Gagliardo,middle,0
PLDI,2016,W2563194668,Accounting for the fascist ethical state: the “duce” on stage at the alla Scala opera house (1922-1943),A5037727186,Warwick Funnell,middle,0
PLDI,2016,W2563194668,Accounting for the fascist ethical state: the “duce” on stage at the alla Scala opera house (1922-1943),A5039408197,Mariarita Pierotti,last,0
PLDI,2016,W2600790940,"Calls to Order: Modernity, Contemporaneity and the Cold War Aesthetic of BM Anand",A5056597127,Grant Pooke,first,0
PLDI,2016,W2767287715,Autism and Intellectual Disability in Adults,A5041580483,Damian Milton,first,19
PLDI,2017,W2805227232,"'Rossini's Semiramide: Composing Voices in Early Nineteenth-Century Opera', Royal Opera House, Covent Garden",A5103141563,Susan Rutherford,first,0
PLDI,2017,W2786393284,A King of Two Seas? Mamluk Maritime Trade Policy in the Wake of the Crisis of the 14th Century,A5038780856,Georg Christ,first,0
PLDI,2017,W2804305086,"(Re)connect the nexus: Young Brazilians' experiences of and learning about food, water and energy",A5017903772,Peter Kraftl,first,0
PLDI,2017,W2804305086,"(Re)connect the nexus: Young Brazilians' experiences of and learning about food, water and energy",A5030154709,Catherine Walker,middle,0
PLDI,2017,W2804305086,"(Re)connect the nexus: Young Brazilians' experiences of and learning about food, water and energy",A5067265648,Cristiana Zara,last,0
PODS,2005,W2522356350,Geo-economie voor de Limburger en Wereldburger,A5069732839,Patrick De Groote,first,0
PODS,2005,W62947662,First-order topological properties,A5089823917,Jan Van den Bussche,first,0
PODS,2015,W2791132329,An Arabidopsis model for seed endophyte-assisted plant growth upon Cd exposure,A5048770056,Sascha Truyens,first,0
PODS,2015,W2791132329,An Arabidopsis model for seed endophyte-assisted plant growth upon Cd exposure,A5032390727,Sofie Thijs,middle,0
PODS,2015,W2791132329,An Arabidopsis model for seed endophyte-assisted plant growth upon Cd exposure,A5076252003,Jaco Vangronsveld,last,0
PODS,2015,W2468118343,From Automatic Sign Detection To Space Usage Rules Mining For Autonomous Driving,A5083306492,Pavel Samsonov,first,3
PODS,2015,W2468118343,From Automatic Sign Detection To Space Usage Rules Mining For Autonomous Driving,A5005448339,Brent Hecht,middle,3
PODS,2015,W2468118343,From Automatic Sign Detection To Space Usage Rules Mining For Autonomous Driving,A5110358726,J. Schoening,last,3
PODS,2015,W2565847705,"Institutions, Misdemeanors and Fraud in Europe",A5054060516,Luiza Pogorelova,middle,0
PODS,2015,W2565847705,"Institutions, Misdemeanors and Fraud in Europe",A5001306703,Samantha Bielen,middle,0
PODS,2015,W2565847705,"Institutions, Misdemeanors and Fraud in Europe",A5036376601,Wim Marneffe,last,0
S&P,2008,W2103154003,Casting out Demons: Sanitizing Training Data for Anomaly Sensors,A5112142130,Gabriela F. Cretu,first,229
S&P,2008,W2103154003,Casting out Demons: Sanitizing Training Data for Anomaly Sensors,A5041500780,Angelos Stavrou,middle,229
S&P,2008,W2103154003,Casting out Demons: Sanitizing Training Data for Anomaly Sensors,A5086616243,Michael E. Locasto,middle,229
S&P,2008,W2103154003,Casting out Demons: Sanitizing Training Data for Anomaly Sensors,A5084213178,Salvatore J. Stolfo,middle,229
S&P,2008,W2103154003,Casting out Demons: Sanitizing Training Data for Anomaly Sensors,A5023057383,Angelos D. Keromytis,last,229
S&P,2008,W2162808394,Automated Formal Analysis of a Protocol for Secure File Sharing on Untrusted Storage,A5004976322,Bruno Blanchet,first,73
S&P,2008,W2162808394,Automated Formal Analysis of a Protocol for Secure File Sharing on Untrusted Storage,A5065727495,Avik Chaudhuri,last,73
S&P,2008,W2167266744,Spot Me if You Can: Uncovering Spoken Phrases in Encrypted VoIP Conversations,A5026656203,Charles V. Wright,first,219
S&P,2008,W2167266744,Spot Me if You Can: Uncovering Spoken Phrases in Encrypted VoIP Conversations,A5109171779,Lucas Ballard,middle,219
S&P,2008,W2167266744,Spot Me if You Can: Uncovering Spoken Phrases in Encrypted VoIP Conversations,A5027501147,Scott E. Coull,middle,219
S&P,2008,W2167266744,Spot Me if You Can: Uncovering Spoken Phrases in Encrypted VoIP Conversations,A5069862528,Fabian Monrose,middle,219
S&P,2008,W2167266744,Spot Me if You Can: Uncovering Spoken Phrases in Encrypted VoIP Conversations,A5111400587,Gerald M. Masson,last,219
S&P,2009,W2046930524,CS woes,A5109185793,Jeannette M. Wing,first,3
S&P,2009,W2046930524,CS woes,A5055660368,Mark Guzdial,last,3
S&P,2009,W2003718537,<i>Communications'</i> annual report card,A5067014858,Scott E. Delman,first,3
S&P,2009,W2066356789,A threat analysis of RFID passports,A5022249083,Alan Ramos,first,10
S&P,2009,W2066356789,A threat analysis of RFID passports,A5090410754,Weina Scott,middle,10
S&P,2009,W2066356789,A threat analysis of RFID passports,A5112200891,W. B. Scott,middle,10
S&P,2009,W2066356789,A threat analysis of RFID passports,A5078855341,Doug Lloyd,middle,10
S&P,2009,W2066356789,A threat analysis of RFID passports,A5029345542,Katherine O'Leary,middle,10
S&P,2009,W2066356789,A threat analysis of RFID passports,A5031732469,Jim Waldo,last,10
S&P,2014,W2117065827,Finding more than one worm in the apple,A5030376788,Mike Bland,first,11
S&P,2014,W1964053994,An integrated approach to safety and security based on systems theory,A5052065733,William Young,first,254
S&P,2014,W1964053994,An integrated approach to safety and security based on systems theory,A5084051792,Nancy G. Leveson,last,254
S&P,2014,W4249867226,ACM fellows inducted,A5076263850,CACM Staff,first,1
S&P,2015,W2172625470,Coupled ethical-epistemic analysis in teaching ethics,A5052656865,Nancy Tuana,first,5
S&P,2015,W1963704647,Do-it-yourself textbook publishing,A5088855767,Armando Fox,first,6
S&P,2015,W1963704647,Do-it-yourself textbook publishing,A5101927146,David A. Patterson,last,6
S&P,2015,W2151522990,Dismantling the barriers to entry,A5037999920,Rich Harris,first,1
S&P,2017,W2964578585,"""Game of Thrones"" Seen Through the Prism of Tolkien's Theory on Fairy-Stories",A5031158917,Annie Birks,first,0
S&P,2017,W3035011856,"""La tente"" par Michel Agier",A5013834800,Michel Agier,first,0
S&P,2017,W3035011856,"""La tente"" par Michel Agier",A5056711571,Alexandra Galitzine‐Loumpet,middle,0
S&P,2017,W3035011856,"""La tente"" par Michel Agier",A5003427260,Elisabeth de Pablo,middle,0
S&P,2017,W3035011856,"""La tente"" par Michel Agier",A5006977070,Dimitri Galitzine,last,0
S&P,2017,W4299398280,"""A re-interpretation of Martial, Epigram XI.94""",A5027987065,Marié Roux,first,0
SIGIR,2000,W2081094496,Compiling document collections from the Internet,A5068914921,Vitaliy Kluev,first,15
SIGIR,2000,W1986590763,SIGIR workshop on interactive retrieval at TREC and beyond,A5001422310,William Hersh,first,8
SIGIR,2000,W1986590763,SIGIR workshop on interactive retrieval at TREC and beyond,A5077094576,Paul Over,last,8
SIGIR,2000,W2116226770,"Annual report on SIGIR, July 1999 – June 2000",A5111638399,Susan Dumais,first,0
SIGIR,2017,W3132539701,Ancient North Arabian (Safaitic) Inscriptions: Short Messages from the Jordan Badia,A5019716133,Ali Al‐Manaser,first,0
SIGIR,2017,W3132539701,Ancient North Arabian (Safaitic) Inscriptions: Short Messages from the Jordan Badia,A5059035538,Aljouhara Abdulaziz Al-Sadoun,last,0
SIGIR,2017,W2779785251,Alveolar oxygen respiratory oscillations measured in arterial blood,A5087996332,Federico Formenti,first,0
SIGIR,2017,W2779785251,Alveolar oxygen respiratory oscillations measured in arterial blood,A5001653478,Nikhil Bommakanti,middle,0
SIGIR,2017,W2779785251,Alveolar oxygen respiratory oscillations measured in arterial blood,A5072683214,R. Chen,middle,0
SIGIR,2017,W2779785251,Alveolar oxygen respiratory oscillations measured in arterial blood,A5051633352,John N. Cronin,middle,0
SIGIR,2017,W2779785251,Alveolar oxygen respiratory oscillations measured in arterial blood,A5109989183,Hanne McPeak,middle,0
SIGIR,2017,W2779785251,Alveolar oxygen respiratory oscillations measured in arterial blood,A5003181758,Delphine Holopherne‐Doran,middle,0
SIGIR,2017,W2779785251,Alveolar oxygen respiratory oscillations measured in arterial blood,A5035633649,Göran Hedenstierna,middle,0
SIGIR,2017,W2779785251,Alveolar oxygen respiratory oscillations measured in arterial blood,A5079178622,Cássia Elisa Barth Hahn,middle,0
SIGIR,2017,W2779785251,Alveolar oxygen respiratory oscillations measured in arterial blood,A5042117009,Anders Larsson,middle,0
SIGIR,2017,W2779785251,Alveolar oxygen respiratory oscillations measured in arterial blood,A5001863597,Andrew D. Farmery,last,0
SIGIR,2017,W2569585241,Artaud and Sun: Heliogabalus and contemporary non-anthropocentric theory,A5091384549,Nikolaj Lübecker,first,0
SIGMOD,2006,W2738811881,A model for anisotropic polymer gels,A5066466403,R.H. Self,first,0
SIGMOD,2006,W983953852,A real time ultrasound based passive monitoring system for lithotripsy,A5086433638,F. Fedele,first,0
SIGMOD,2006,W983953852,A real time ultrasound based passive monitoring system for lithotripsy,A5033211983,Andrew Coleman,middle,0
SIGMOD,2006,W983953852,A real time ultrasound based passive monitoring system for lithotripsy,A5049699235,T.G. Leighton,middle,0
SIGMOD,2006,W983953852,A real time ultrasound based passive monitoring system for lithotripsy,A5109054795,V.F. Humphrey,middle,0
SIGMOD,2006,W983953852,A real time ultrasound based passive monitoring system for lithotripsy,A5078793574,P.R. White,middle,0
SIGMOD,2006,W983953852,A real time ultrasound based passive monitoring system for lithotripsy,A5070427456,S. Ryves,middle,0
SIGMOD,2006,W983953852,A real time ultrasound based passive monitoring system for lithotripsy,A5062213802,Stefano Alessandrini,middle,0
SIGMOD,2006,W983953852,A real time ultrasound based passive monitoring system for lithotripsy,A5087949585,C. McCarthy,middle,0
SIGMOD,2006,W983953852,A real time ultrasound based passive monitoring system for lithotripsy,A5056799472,A.M. Hurrel,middle,0
SIGMOD,2006,W983953852,A real time ultrasound based passive monitoring system for lithotripsy,A5111661876,D.C. Finfer,last,0
SIGMOD,2006,W2426690256,Adding value? How senior executives and institutional investors regard risk management and corporate governance,A5089343422,Lynn T. Drennan,first,0
SIGMOD,2006,W2426690256,Adding value? How senior executives and institutional investors regard risk management and corporate governance,A5110361417,Rob Webb,middle,0
SIGMOD,2006,W2426690256,Adding value? How senior executives and institutional investors regard risk management and corporate governance,A5019700958,Alasdair Marshall,last,0
SODA,2012,W2044110501,"Theories, solvers and static analysis by abstract interpretation",A5007730604,Patrick Cousot,first,27
SODA,2012,W2044110501,"Theories, solvers and static analysis by abstract interpretation",A5015957810,Radhia Cousot,middle,27
SODA,2012,W2044110501,"Theories, solvers and static analysis by abstract interpretation",A5090849099,Laurent Mauborgne,last,27
SODA,2012,W2045027298,Fixed-point definability and polynomial time on graphs with excluded minors,A5073893026,Martin Grohe,first,49
SODA,2012,W2044280967,"Highly acyclic groups, hypergraph covers, and the guarded fragment",A5002705704,Martin Otto,first,32
